Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
08/23/2023,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,09/22/2023,https://www.fda.gov/media/172204/download,270771
06/02/2023,3004034796,"Delta Pharma, Inc.",483,08/23/2023,https://www.fda.gov/media/171282/download,270773
07/20/2023,3011248248,Biocon Sdn. Bhd.,483,08/14/2023,https://www.fda.gov/media/171134/download?attachment,270774
04/04/2023,3004603767,JD & SN Inc.,483,08/09/2023,https://www.fda.gov/media/170887/download,270775
06/08/2023,3002835459,Med Shop Total Care Inc.,483,08/07/2023,https://www.fda.gov/media/170766/download,270776
06/02/2023,3013023419,BayCare Integrated Service Center LLC,483,07/28/2023,https://www.fda.gov/media/170667/download,270777
03/30/2023,3009590582,"Central Admixture Pharmacy Services, Inc.",483,07/27/2023,https://www.fda.gov/media/170587/download,270778
09/01/2022,3005949964,"Catalent Indiana, LLC",483,07/21/2023,https://www.fda.gov/media/170450/download?attachment,270779
05/17/2023,3010683157,"SCA Pharmaceuticals, Inc.",483,07/19/2023,https://www.fda.gov/media/170293/download,270781
12/16/2022,3011627411,Sentara Infusion Services,483,07/19/2023,https://www.fda.gov/media/170289/download,270780
03/03/2023,3014784835,Wuxi STA  Pharmaceutical Co. Ltd.,483,07/19/2023,https://www.fda.gov/media/170404/download?attachment,270782
05/12/2023,3005949964,"Catalent Indiana, LLC",483,07/14/2023,https://www.fda.gov/media/170260/download?attachment,270783
03/15/2023,3008174851,Palisades Compounding Pharmacy,483,07/13/2023,https://www.fda.gov/media/170141/download,270784
03/06/2023,3013438665,"Fresenius Kabi Compounding, LLC",483,07/13/2023,https://www.fda.gov/media/170140/download,270785
04/05/2023,3013927023,"Apollo Care, LLC",483,07/13/2023,https://www.fda.gov/media/170139/download,270786
09/28/2022,3012814943,The Medicine Shoppe,483,07/06/2023,https://www.fda.gov/media/169800/download,270787
03/09/2023,3015468054,Maimonides Medical Center - Pharmacy,483,07/06/2023,https://www.fda.gov/media/169793/download,270788
05/12/2023,3003157498,Intas Pharmaceuticals Limited,483,07/05/2023,https://www.fda.gov/media/170051/download?attachment,270789
06/23/2023,3007574780,Ipca Laboratories Limited,483,07/05/2023,https://www.fda.gov/media/170050/download?attachment,270790
06/13/2023,3002807297,Ipca Laboratories Limited,483,06/29/2023,https://www.fda.gov/media/169917/download?attachment,270791
03/03/2023,3015162096,Prisma Health Outsourcing Facility,483,06/28/2023,https://www.fda.gov/media/169841/download,270792
08/12/2022,3021769057,"iRhythm Technologies, Inc.",483,06/13/2023,https://www.fda.gov/media/169399/download,270793
04/21/2023,3003909356,UCB Pharma S.A.,483,05/25/2023,https://www.fda.gov/media/168515/download?attachment,270794
12/02/2022,3010247115,Nephron Pharmaceuticals,483,05/16/2023,https://www.fda.gov/media/168157/download,270795
04/26/2023,3005977675,Ipca Laboratories Limited,483,05/15/2023,https://www.fda.gov/media/168179/download?attachment,270796
03/07/2023,1000291122,Rentschler Biopharma SE,483,05/03/2023,https://www.fda.gov/media/167789/download?attachment,270797
10/21/2022,1819470,Eli Lilly & Company,483,05/01/2023,https://www.fda.gov/media/167686/download?attachment,270798
03/17/2023,3013702557,Alvotech Hf,483,04/26/2023,https://www.fda.gov/media/167493/download?attachment,270799
01/16/2023,3004575449,"Ajinomoto Althea, Inc.",483,04/25/2023,https://www.fda.gov/media/167466/download,270800
03/29/2023,3007549629,Lupin Limited,483,04/19/2023,https://www.fda.gov/media/167276/download?attachment,270801
03/29/2023,3007549629,Lupin Limited,483,04/14/2023,https://www.fda.gov/media/167139/download?attachment,270802
08/18/2022,3012053582,"QuVa Pharma, Inc.",483,04/05/2023,https://www.fda.gov/media/166635/download,270803
01/30/2023,3017983596,Advanced Infusion Solutions,483,04/05/2023,https://www.fda.gov/media/166636/download,270804
03/02/2023,3012323885,Global Pharma Healthcare Private Limited,483,03/30/2023,https://www.fda.gov/media/166739/download?attachment,270805
02/17/2023,3008581988,Cipla Limited,483,03/02/2023,https://www.fda.gov/media/165827/download?attachment,270806
11/30/2022,3012258924,CareFirst Specialty Pharmacy LLC,483,02/24/2023,https://www.fda.gov/media/164956/download,270807
12/09/2022,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,02/23/2023,https://www.fda.gov/media/165511/download,270808
12/23/2022,3010254278,"Amneal Pharmaceuticals Private Ltd., Parenteral Unit",483,02/22/2023,https://www.fda.gov/media/165565/download?attachment,270809
12/09/2022,3012590153,Northern VA Compounders PLLC,483,02/21/2023,https://www.fda.gov/media/165513/download,270810
09/23/2022,3011967886,"RC Outsourcing, LLC",483,02/03/2023,https://www.fda.gov/media/165149/download,270812
12/14/2022,3016710931,Wells Pharma of Houston LLC,483,02/03/2023,https://www.fda.gov/media/165151/download,270811
11/30/2022,3004858203,Pharmacy Innovations,483,01/30/2023,https://www.fda.gov/media/164725/download,270814
09/12/2022,3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",483,01/30/2023,https://www.fda.gov/media/164854/download,270815
10/27/2022,3017374013,PQ Pharmacy LLC,483,01/30/2023,https://www.fda.gov/media/164727/download,270813
12/02/2022,3004011473,Intas Pharmaceuticals Limited,483,01/18/2023,https://www.fda.gov/media/164602/download?attachment,270817
06/08/2022,3022897129,Hikma Injectables USA Inc,483,01/18/2023,https://www.fda.gov/media/164594/download,270816
12/08/2022,3013497126,"Triad Rx, Inc",483,01/11/2023,https://www.fda.gov/media/164462/download,270818
12/09/2022,3021451094,Purformance Wellness Pharmacy LLC dba Seven Cells,483,01/11/2023,https://www.fda.gov/media/164466/download,270819
07/06/2022,3012063246,"Valisure, LLC",483,01/06/2023,https://www.fda.gov/media/164244/download,270820
05/20/2022,3004672766,Glenmark Pharmaceuticals Limited,483,12/28/2022,https://www.fda.gov/media/164243/download?attachment,270821
11/12/2019,1000171152,Recipharm Monts,483,12/23/2022,https://www.fda.gov/media/164192/download?attachment,270822
09/30/2022,3005636572,"South Berwick Pharmacy Seacoast Compounding, Inc.",483,12/20/2022,https://www.fda.gov/media/164072/download,270824
10/13/2022,3010241801,"Vital Care Compounder, Inc",483,12/20/2022,https://www.fda.gov/media/164071/download,270823
03/18/2022,3012283530,Arnold Professional Pharmacy,483,12/15/2022,https://www.fda.gov/media/163921/download,270825
11/23/2022,3002807511,Lupin Limited,483,12/08/2022,https://www.fda.gov/media/163788/download?attachment,270826
06/16/2022,3002468086,"QuVa Pharma, Inc.",483,12/07/2022,https://www.fda.gov/media/163641/download,270828
11/18/2022,3006370489,Apitoria Pharma Private Limited,483,12/07/2022,https://www.fda.gov/media/163754/download?attachment,270831
09/09/2022,3011761882,"Curexa - East, LLC dba Curexa",483,12/07/2022,https://www.fda.gov/media/163642/download,270829
10/14/2022,3013931875,"QuVa Pharma, Inc.",483,12/07/2022,https://www.fda.gov/media/163673/download,270830
10/21/2022,3021032578,Rx Unlimited Pharmacy,483,12/07/2022,https://www.fda.gov/media/163640/download,270827
09/30/2022,3011286349,"Qualgen, LLC",483,11/28/2022,https://www.fda.gov/media/163431/download,270834
10/07/2022,3011924560,"Burt's Pharmacy, LLC",483,11/28/2022,https://www.fda.gov/media/163429/download,270836
04/15/2022,3021028639,Lynn Oaks Compounding Pharmacy,483,11/28/2022,https://www.fda.gov/media/163497/download,270832
09/15/2022,3021934346,"Valor Compounding Pharmacy, Inc DBA  Valor Compounding Pharmacy",483,11/28/2022,https://www.fda.gov/media/163507/download,270833
05/20/2022,3022076307,Be Well Natural Medicine,483,11/28/2022,https://www.fda.gov/media/163430/download,270835
06/27/2022,3010589333,"Right Value Drug Stores, LLC",483,11/21/2022,https://www.fda.gov/media/163333/download,270837
07/29/2022,3011152407,AnazaoHealth Corporation,483,11/21/2022,https://www.fda.gov/media/163365/download,270838
08/12/2022,3015826782,Carolina Infusion,483,11/16/2022,https://www.fda.gov/media/163087/download,270839
09/16/2022,3008876196,"Athenex Pharma Solutions, LLC",483,11/14/2022,https://www.fda.gov/media/163093/download,270841
08/11/2022,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,11/14/2022,https://www.fda.gov/media/163089/download,270840
08/05/2022,3003348498,ImprimisRx NJ,483,11/07/2022,https://www.fda.gov/media/162966/download,270842
06/17/2022,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,11/07/2022,https://www.fda.gov/media/162964/download,270844
06/17/2022,3010924627,Mandell's Clinical Pharmacy,483,11/07/2022,https://www.fda.gov/media/162965/download,270843
10/14/2022,3010977634,Lupin Limited,483,11/07/2022,https://www.fda.gov/media/163021/download?attachment,270847
08/12/2022,3011893599,"Auro Pharmacies, Inc.",483,11/07/2022,https://www.fda.gov/media/162963/download,270845
04/13/2022,3014577316,Providence Health and Services Washington Dba Providence Infusion Hospital Services,483,11/07/2022,https://www.fda.gov/media/162962/download,270846
04/28/2022,3010371376,"New England Life Care, Inc. dba Advanced Compounding Solutions",483,10/28/2022,https://www.fda.gov/media/162647/download,270848
03/14/2022,3012315020,TMC Acquisitions LLC dba Tailor Made Compounding,483,10/27/2022,https://www.fda.gov/media/162642/download,270849
08/01/2022,300689582,Jubilant Generics Ltd.,483,10/25/2022,https://www.fda.gov/media/162578/download?attachment,270850
08/19/2022,3007647000,Catalent Belgium SA,483,10/20/2022,https://www.fda.gov/media/162470/download?attachment,270851
08/25/2022,3002889358,"ImClone Systems, LLC",483,10/19/2022,https://www.fda.gov/media/162405/download,270853
09/01/2022,3005949964,"Catalent Indiana, LLC",483,10/19/2022,https://www.fda.gov/media/162418/download,270854
12/17/2021,3012465222,Compound Preferred LLC,483,10/19/2022,https://www.fda.gov/media/162417/download,270852
09/28/2022,3005029965,Torrent Pharmaceuticals Ltd.,483,10/17/2022,https://www.fda.gov/media/162340/download?attachment,270855
08/05/2022,3011887629,Empower Pharmacy,483,10/11/2022,https://www.fda.gov/media/162155/download,270856
03/24/2022,3001779702,"Wedgewood Village Pharmacy, LLC",483,09/27/2022,https://www.fda.gov/media/161629/download,270862
10/05/2021,3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",483,09/27/2022,https://www.fda.gov/media/159977/download,270859
03/04/2022,3010681729,Expert Compounding Pharmacy,483,09/27/2022,https://www.fda.gov/media/159979/download,270857
03/10/2022,3014229024,"North American Custom Laboratories, LLC dba FarmaKeio Superior Custom Compounding",483,09/27/2022,https://www.fda.gov/media/160771/download,270860
05/04/2022,3016710945,Revive Rx LLC dba Revive Rx Pharmacy,483,09/27/2022,https://www.fda.gov/media/159978/download,270858
03/18/2022,3017600845,Optum Infusion 483 Issued 03/18/2022,483,09/27/2022,https://www.fda.gov/media/160346/download,270861
05/20/2022,3004034796,"Delta Pharma, Inc.",483,09/26/2022,https://www.fda.gov/media/160070/download,270863
03/02/2022,3009724085,Olympia Compounding Pharmacy,483,09/26/2022,https://www.fda.gov/media/160667/download,270864
04/26/2022,3010680515,US Specialty Formulations LLC,483,09/26/2022,https://www.fda.gov/media/160666/download,270865
08/26/2022,3003981475,Biocon Biologics Limited,483,09/23/2022,https://www.fda.gov/media/161809/download?attachment,270868
08/30/2022,3011248248,Biocon Sdn.,483,09/23/2022,https://www.fda.gov/media/161811/download?attachment,270866
08/26/2022,3015283245,Biocon Biologics Limited,483,09/23/2022,https://www.fda.gov/media/161810/download?attachment,270867
01/09/2020,3004291002,"Post Brands Pet Care, LLC",483,09/22/2022,https://www.fda.gov/media/161522/download,270870
04/04/2022,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,09/22/2022,https://www.fda.gov/media/161532/download,270871
03/24/2022,3012104093,Fagron Compounding Services,483,09/22/2022,https://www.fda.gov/media/161627/download,270872
06/10/2022,3014982757,FARMAKEIO OUTSOURCING LLC,483,09/22/2022,https://www.fda.gov/media/161527/download,270869
08/26/2022,3004081307,Cipla Limited,483,09/21/2022,https://www.fda.gov/media/161742/download?attachment,270873
08/02/2022,3004611182,Apitoria Pharma Private Limited,483,09/13/2022,https://www.fda.gov/media/161551/download?attachment,270875
03/17/2022,3013702557,Alvotech,483,09/13/2022,https://www.fda.gov/media/161553/download?attachment,270874
08/20/2021,3012163998,Hugel Inc.,483,09/06/2022,https://www.fda.gov/media/161415/download?attachment,270876
08/12/2022,3002807979,Sun Pharmaceutical Industries Limited,483,08/18/2022,https://www.fda.gov/media/161042/download?attachment,270877
07/15/2022,3007772056,Revance Therapeutics,483,08/18/2022,https://www.fda.gov/media/161041/download?attachment,270878
07/01/2022,3008581988,Cipla Limited,483,08/17/2022,https://www.fda.gov/media/160987/download?attachment,270879
03/04/2022,3010681729,Expert Compounding Pharmacy,483,06/24/2022,https://www.fda.gov/media/159423/download,270882
05/04/2022,3011755753,Central Admixture Pharmacy Services Inc,483,06/24/2022,https://www.fda.gov/media/159421/download,270881
02/18/2022,3016774626,Davis City Pharmacy Inc.,483,06/24/2022,https://www.fda.gov/media/159422/download,270880
03/18/2022,3001237796,The Ritedose Corporation,483,06/13/2022,https://www.fda.gov/media/159209/download,270885
02/25/2022,3014307835,"Central Admixture Pharmacy Services, Inc.",483,06/13/2022,https://www.fda.gov/media/159221/download,270883
03/11/2022,3015859129,Family Pharmacy of Statesville,483,06/13/2022,https://www.fda.gov/media/159208/download,270884
02/15/2022,1000291122,Rentschler Biopharma SE,483,06/10/2022,https://www.fda.gov/media/159164/download?attachment,270886
02/04/2022,1000418405,"Bioiberica, SAU",483,06/09/2022,https://www.fda.gov/media/159142/download?attachment,270887
04/20/2022,3011158388,Nephron Sterile Compounding Center LLC,483,06/03/2022,https://www.fda.gov/media/158911/download,270888
01/18/2022,3001576820,CFP Acquisitions Inc.,483,05/31/2022,https://www.fda.gov/media/158759/download,270891
09/23/2021,3011319445,Hybrid Pharma LLC,483,05/31/2022,https://www.fda.gov/media/158758/download,270890
04/30/2021,3015156709,BPI Labs LLC,483,05/31/2022,https://www.fda.gov/media/158757/download,270889
09/30/2021,1530045,Crosbys Drugs Inc,483,05/26/2022,https://www.fda.gov/media/158593/download,270893
09/29/2021,3015144909,"STAQ Pharma, Inc.",483,05/26/2022,https://www.fda.gov/media/158588/download,270892
05/10/2022,300737352,Aurobindo Pharma Ltd.,483,05/24/2022,https://www.fda.gov/media/158656/download?attachment,270894
03/30/2022,3006271438,"Novel Laboratories, Inc. d.b.a Lupin Somerset",483,05/16/2022,https://www.fda.gov/media/158445/download?attachment,270895
05/09/2022,3002809586,Sun Pharmaceutical Industries Ltd.,483,05/13/2022,https://www.fda.gov/media/158415/download?attachment,270898
09/08/2021,3013927023,"Apollo Care, LLC",483,05/13/2022,https://www.fda.gov/media/158299/download,270897
02/24/2022,3021030637,"Ark Pharmacy, PC (dba Regency Medical Pharmacy)",483,05/13/2022,https://www.fda.gov/media/158297/download,270896
06/15/2021,30112866349,Qualgen LLC,483,05/05/2022,https://www.fda.gov/media/158160/download,270899
05/28/2021,1000121624,"Bravo Packing, Inc.",483,04/28/2022,https://www.fda.gov/media/157940/download,270900
09/24/2019,1815692,Abbott Laboratories,483,04/22/2022,https://www.fda.gov/media/157319/download,270901
09/24/2021,1815692,Abbott Laboratories,483,04/22/2022,https://www.fda.gov/media/157318/download,270902
03/18/2022,1815692,Abbott Laboratories,483,04/22/2022,https://www.fda.gov/media/157708/download,270903
08/06/2019,1000121624,"Bravo Packing, Inc.",483,04/22/2022,https://www.fda.gov/media/157871/download,270904
12/03/2021,3003434972,"Wedgewood Connect, LLC",483,04/22/2022,https://www.fda.gov/media/157736/download,270906
08/09/2021,3014461693,HomeChoice Partners dba BioScript Infusion Services,483,04/22/2022,https://www.fda.gov/media/157872/download,270905
02/11/2022,3004286071,Family Dollar Distribution Inc.,483,04/15/2022,https://www.fda.gov/media/156960/download,270908
11/10/2021,3014745182,"Hiers Enterprises, LLC dba Northwest Compounding Pharmacy",483,04/15/2022,https://www.fda.gov/media/156961/download,270907
09/02/2020,3005949964,"Catalent Indiana, LLC",483,04/04/2022,https://www.fda.gov/media/157407/download?attachment,270909
01/19/2017,3007719313,"Zhejiang Hisun Pharmaceutical Co., Ltd.",483,03/29/2022,https://www.fda.gov/media/157228/download?attachment,270911
08/11/2017,3007719313,"Zhejiang Hisun Pharmaceutical Co., Ltd.",483,03/29/2022,https://www.fda.gov/media/157229/download?attachment,270910
03/10/2022,3013712903,Zydus Lifesciences Limited,483,03/18/2022,https://www.fda.gov/media/157008/download?attachment,270912
10/29/2021,3010166880,"LEESAR, INC",483,03/16/2022,https://www.fda.gov/media/156685/download,270913
04/16/2019,3010606982,Wuxi Biologics Co Ltd,483,03/15/2022,https://www.fda.gov/media/156917/download?attachment,270915
04/02/2021,3010606982,Wuxi Biologics Co Ltd,483,03/15/2022,https://www.fda.gov/media/156918/download?attachment,270914
09/29/2021,3009127876,The Compounding Pharmacy,483,03/14/2022,https://www.fda.gov/media/156819/download,270916
